CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-25-0042-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL SAN PEDRO SOLOMA,53444058,GLADIS ARACELY SIMON FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-25-0046-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,58848185,GLADIS ARACELY SIMON FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0048-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"INSTITUTO DE EDUCACION DIVERSFICADA POR COOPERATIVA DE ENSENANZA ""OXLAJNH TZ´ALANH""",SAN SEBASTIAN COATAN,53444058,GLADIS ARACELY SIMON FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0049-46,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,CENTRO EDUCATIVO SAPIENCIAL,ALDEA SAN JOSE PUEBLO NUEVO,31059311,IGNACIO MATEO IGNACIO,JACINTO DIEGO TOMAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0057-46,13-029,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,57046899,ELIDIO NATALIO VELASQUEZ MAZARIEGOS,LUCIO MATIAS FIGUEROA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0059-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL SAN SEBASTIAN COATAN,57072503,GLADIS ARACELY SIMON FRANCISCO,IGNACIO MATEO IGNACIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0073-46,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,COLEGIO PRIVADO MIXTO EL PARAISO,CABECERA MUNICIPAL,59971067,GLADIS ARACELY SIMON FRANCISCO,MAYNOR WILSON SEBASTIANB DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-26-0161-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO TECNICO PARTICULAR MAYA JAGUAR,ALDEA SAN JUAN LA CEIBA,30132416,ARACELY FIGUEROA URBINA,OSMAN ADRIEL CASTENEDA LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0162-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,52084475,ARACELY FIGUEROA URBINA,JAIME OTONIEL LOPEZ DE LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0166-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA NUEVA GENERACION MAYA,51734606,ARACELY FIGUEROA URBINA,MARCIAL FRANCISCO PEDRO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0177-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SENOR,SANTA CRUZ BARILLAS,45861655,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0182-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INED,ALDEA NUEVA UNION MAYA,40920529,ARACELY FIGUEROA URBINA,JESUS PEDRO PEDRO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0190-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION DE GUATEMALA -AMERG-,CABECERA MUNICIPAL,48729312,ARACELY FIGUEROA URBINA,JUAN PASCUAL LUCAS ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0193-46,13-046,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL SANTA CRUZ,ALDEA EL JORDAN SANTA CRUZ BARILLAS,49710446,NELVIN EZEQUIEL CASTILLO LOPEZ,ERADIO ENRIQUE RIVAS SOTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0197-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN FRANCISCO MOMONLAC,44909318,ARACELY FIGUEROA URBINA,LUCIA MATEO GASPAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0198-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO MIXTO BEREA,"5A. CALLE 5-75, ZONA 1 02/01/202",77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZALEZ RAMIREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0199-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO MIXTO BEREA,"5A. CALLE 5-75, ZONA 1",77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZALEZ RAMIREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0200-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,ALDEA YULCONOP,45421222,ARACELY FIGUEROA URBINA,EMILIO UBIEL CASTILLO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0201-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ALDEA CHANCOLIN, CASERIO LAS VICTORIAS",32222712,ARACELY FIGUEROA URBINA,DESIDERIA GLADYS CASTANEDA RAMOS DE RAFAEL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0206-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA - AMERG-,"2A. CALLE 6-35, ZONA 6",77802263,ARACELY FIGUEROA URBINA,RAMON DIEGO ALBERTO EFRAIN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0219-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,"COLEGIO EVANGELICO DE CIENCIA Y TECNOLOGIA PARA EL DESARROLLO INTEGRAL ""SHALOM""",0 AVENIDA 1-54 ZONA 4,46159608,ARACELY FIGUEROA URBINA,BYRON RIGOBERTO CASTILLO JUAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0220-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL",30429444,ARACELY FIGUEROA URBINA,ALBERTO EFRAIN RAMON DIEGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0221-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA,"2A. CALLE 6-35, ZONA 6, CABECERA MUNICIPAL",30429444,ARACELY FIGUEROA URBINA,ALBERTO EFRAIN RAMON DIEGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-0222-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO CRISTIANO PRESENCIA,"2A. CALLE 6-35, ZONA 6",77802020,ARACELY FIGUEROA URBINA,SANDRA HAYDEE RIVERA BUSTAMANTE DE YOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0223-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO CRISTIANO PRESENCIA,"2A. CALLE 6-35, ZONA 6",77802020,ARACELY FIGUEROA URBINA,SANDRA HAYDEE RIVERA BUSTAMANTE DE YOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-0226-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,"INSTITUTO PARROQUIAL MIXTO ""SANTA CRUZ""","1A. AVENIDA 01-21, ZONA 1",77802613,ARACELY FIGUEROA URBINA,FELIPA CRISTOBAL MEJIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0229-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO SANTA ELENA,49403202,ARACELY FIGUEROA URBINA,MARCOS LEONEL MONTEJO MENDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-0235-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,"COLEGIO EVANGELICO MIXTO ""BEREA""",CABECERA MUNICIPAL,77802148,ARACELY FIGUEROA URBINA,MIGUEL ANGEL RAMOS SERRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-26-0236-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,"2A. CALLE 6-35, ZONA 6",30429444,ARACELY FIGUEROA URBINA,EFRAIN ALBERTO RAMON DIEGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13-26-1510-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO NORMAL MIXTO DE NOROCCIDENTE PEM RODERICO ALFREDO MARTINEZ ESCOBEDO,"4TA. AVENIDA 2-11, ZONA 1",50514899,ARACELY FIGUEROA URBINA,WILSON YOBANY SERRANO VELASQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-5411-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO BEREA,VILLA DE BARILLAS,77802148,ARACELY FIGUEROA URBINA,HELDA MINETT GONZALEZ RAMIREZ DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-5985-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO MIXTO SANTA MARTA VILLA SENOR,CABECERA MUNICIPAL,45861655,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-6298-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,INSTITUTO PRIVADO MIXTO CARLOS SAGASTUME PEREZ,VILLA DE BARILLAS,77802390,ARACELY FIGUEROA URBINA,REYNABEL DANERY LOPEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-26-6389-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,ESCUELA NORMAL INFANTIL BILINGUE INTERCULTURAL ADSCRITA A INSTITUTO NORMAL DE NOROCCIDENTE,"4TA. AVENIDA 2-11, ZONA 1",77802554,ARACELY FIGUEROA URBINA,WILSON YOBANY SERRANO VELASQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-26-6879-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO EVANGELICO MIXTO BEREA,CABECERA MUNICIPAL,77802148,ARACELY FIGUEROA URBINA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-6891-46,13-046,HUEHUETENANGO,SANTA CRUZ BARILLAS,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,2A. CALLE 0-27 ZONA 1 BARILLAS,77802323,NELVIN EZEQUIEL CASTILLO LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-26-7116-46,13-043,HUEHUETENANGO,SANTA CRUZ BARILLAS,COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SENOR,CABECERA MUNICIPAL,77802354,ARACELY FIGUEROA URBINA,EDGAR NOEL MOLINA SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-0052-46,13-049,HUEHUETENANGO,AGUACATAN,"INSTITUTO PRIVADO AGUACATECO ""CAMINO AL PROGRESO""",2A. AV. 2-31 ZONA 3,30911951,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ISABEL BATEN HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-0053-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA CLIMENTORO,ALDEA CLIMENTORO,45351827,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MANUEL IXCOY GARCIA,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0058-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CLIMENTORO,50411035,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,JULIO CESAR RODRIGUEZ MENDOZA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0063-46,13-048,HUEHUETENANGO,AGUACATAN,COLEGIO MIXTO MAYA AGUACATECO,3A. CALLE 7-42 ZONA 1,77660095,CARLOS VICENTE CARDONA MARTINEZ,SAMUEL EZEQUIAS CASTRO LUX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0066-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,4TA CALLE 3-35 ZONA 3,77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRIGUEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0067-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CANTZELA,40102428,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,INGRY AMARILIS MEJIA RODRIGUEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0068-46,13-049,HUEHUETENANGO,AGUACATAN,"COLEGIO PRIVADO ""EL NUEVO MILLENIUM""","3A. AVENIDA 3-01, ZONA 1",77568072,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MAUDELIO VASQUEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0076-46,13-048,HUEHUETENANGO,AGUACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. AVENIDA 6-91 ZONA 1,40102428,CARLOS VICENTE CARDONA MARTINEZ,DEISY HORTENCIA MENDOZA SIMON DE LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0079-46,13-060,HUEHUETENANGO,AGUACATAN,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,CABECERA MUNICIPAL AGUACATAN,41464223,AROLDO HOSBERI SOSA LOPEZ,GUILLERMO WALDEMAR GARCIA CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,INTERCALADO,HUEHUETENANGO
13-27-0080-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,4TA CALLE 3-35 ZONA 3,77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRIGUEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-0082-46,13-048,HUEHUETENANGO,AGUACATAN,COLEGIO EVANGELICO BELEN,7A. AVENIDA 3-40 ZONA 1,77660010,CARLOS VICENTE CARDONA MARTINEZ,MARIA ELVIRA MENDEZ MENDOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0083-46,13-060,HUEHUETENANGO,AGUACATAN,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,"ALDEA PATZALAM, CASERIO AGUA BLANCA",32514020,AROLDO HOSBERI SOSA LOPEZ,ONELIA ABIGAIL CARDONA HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-27-0085-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,"4TA. CALLE 3-35, ZONA 3",77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MARIANO RODRIGUEZ ALCON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-27-0088-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,"4A. CALLE 3-35, ZONA 3",77660002,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MARIANO RODRIGUEZ ALCON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),HUEHUETENANGO
13-27-1511-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO MAYANCE AGUACATECO,"4A. CALLE 3-35, ZONA 3 AGUACATAN",77660002-53495743,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,ALBERTO RODRIGUEZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-27-6753-46,13-049,HUEHUETENANGO,AGUACATAN,INSTITUTO PRIVADO DE EDUCACION POR MADUREZ IPEM,2A. AV. 2-31 ZONA 3,77660149,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-27-7032-46,13-049,HUEHUETENANGO,AGUACATAN,COLEGIO PRIVADO EL NUEVO MILLENIUM,3A. AVENIDA 3-01 ZONA 1,77568072,ILIANA ARGENTINA VILLATORO FUNES DE AGUSTIN,MAUDELINO VASQUEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-28-0016-46,13-034,HUEHUETENANGO,SAN RAFAEL PETZAL,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA AMERG,CABECERA MUNICIPAL,40457686,ARTEMIO NOE MORALES VILLATORO,MILDRED ILIANA LOPEZ DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-28-0018-46,13-035,HUEHUETENANGO,SAN RAFAEL PETZAL,"INSTITUTO PRIVADO MIXTO ""PETZALENSE""",CABECERA MUNICIPAL,40457686,LEONEL ARMANDO ORTIZ MENDEZ,MILDRED ILIANA LÒPEZ DOMINGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-30-0014-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,COLEGIO DE EDUCACION FORMAL INTEGRAL POR MADUREZ CIENCIA Y TECNOLOGIA,CABECERA MUNICIPAL,49674403,JUAN VELASQUEZ HERNANDEZ,BYRON FIDEL MARTINEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0017-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,77649591,JUAN VELASQUEZ HERNANDEZ,EDGAR ROLANDO AGUILAR AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0018-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,53431017,JUAN VELASQUEZ HERNANDEZ,EDGAR ROLANDO AGUILAR AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-30-0029-46,13-057,HUEHUETENANGO,SANTIAGO CHIMALTENANGO,INSTITUTO PRIVADO MIXTO CHIMBAL,CABECERA MUNICIPAL,40203253,JUAN VELASQUEZ HERNANDEZ,MARIXA DIAZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-31-0019-46,13-058,HUEHUETENANGO,SANTA ANA HUISTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON SAN JUAN,32623741,CARLOS HERIBERTO ESTRADA ANZUETO,GELVIN ELY MORALES DE ARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-31-7035-46,13-058,HUEHUETENANGO,SANTA ANA HUISTA,COLEGIO PRIVADO MIXTO EL NUEVO MILENIO,CANTON REFORMA,45584602,CARLOS HERIBERTO ESTRADA ANZUETO,ARACELY ADELAIDA TOMAS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0017-46,13-008,HUEHUETENANGO,UNION CANTINIL,LICEO PRIVADO MIXTO DAVINCI,CANTON BUENOS AIRES,53349884,PABLO FERNANDO MARTINEZ CALMO,BRENDY KATTINA LOPEZ BRIONES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0021-46,13-008,HUEHUETENANGO,UNION CANTINIL,INSTITUTO PRIVADO DE EDUCACION MEDIA VALENTON UNION CANTINIL,ALDEA VALENTON,32458282,PABLO FERNANDO MARTINEZ CALMO,DELFI DORIAN CANO CHAVEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-32-0024-46,13-008,HUEHUETENANGO,UNION CANTINIL,COLEGIO PRIVADO MIXTO GENESIS,UNION CANTINIL,49493710,PABLO FERNANDO MARTINEZ CALMO,WILSON GONZALES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-32-0035-46,13-008,HUEHUETENANGO,UNION CANTINIL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON CENTRAL,30054591,PABLO FERNANDO MARTINEZ CALMO,ROBBIN ABIMAEL SALAZAR FIGUEROA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
