CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-03-0055-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,PARAJE CHIVENTUR ALDEA CHIVARRETO,58388000.0,HEBERTO WOTZBELI PALACIOS JUC,JULIA ARACELY GUTIERREZ JUAREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN
08-03-0056-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,COLEGIO CIENCIA Y CULTURA,1ERA AVENIDA 4-33 ZONA 1,54788779.0,HEBERTO WOTZBELI PALACIOS JUC,BENJAMIN EDUARDO PACHECO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPAN
08-03-0061-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,COLEGIO CIENCIA Y CULTURA,1ERA AVENIDA 4-33 ZONA 1,41153110.0,HEBERTO WOTZBELI PALACIOS JUC,BENJAMIN EDUARDO PACHECO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),TOTONICAPAN
08-04-0022-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"PARAJE CHICUA, ALDEA CHAJABAL",54547905.0,NORMA NOEMI MENCHU TACAM,JUAN EFRAIN TZIC MENDOZA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-04-0026-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,LICEO PREUNIVERSITARIO XECUL,1A CALLE 2-52 ZONA 4,77374786.0,NORMA NOEMI MENCHU TACAM,LUIS MIGUEL TISTOJ TECUN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-04-0027-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,COLEGIO PRIVADO SAN ANDRES,"1A CALLE A 4-36 ZONA 4, SAN ANDRES XECUL",57749484.0,NORMA NOEMI MENCHU TACAM,EDGAR ANTONIO CUX SAJCHE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-0123-46,08-023,TOTONICAPAN,MOMOSTENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN VICENTE BUENABAJ,50624006.0,---------------------------- ----------------------------------,JUAN FAUSTINO TZUN VICENTE,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-0149-46,08-025,TOTONICAPAN,MOMOSTENANGO,"""CENTRO DE EDUCACION EXTRAESCOLAR-CEEX""","ZONA 2, BARRIO SANTA CATARINA.",44988109.0,VICTOR JESUS TZIC LACAN,MICAELA ABAC VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-0151-46,08-015,TOTONICAPAN,MOMOSTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""NUEVO HORIZONTE""","2DA AVENIDA Y SEGUNDA CALLE ZONA 3, BARRIO SANTA CATARINA",77365201.0,PABLO MALAQUIAS BATEN XILOJ,ELSA IXCAMPARIJ IXCOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-0152-46,08-016,TOTONICAPAN,MOMOSTENANGO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,"PARAJE POLOGUA, ALDEA SAN ANTONIO PASAJOC.",56156071.0,MARTA MARIA BATZ SOCOP DE TZUL,ELVIA MAGDALENA PEREZ AJTUN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-0478-46,08-015,TOTONICAPAN,MOMOSTENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA MOMOSTECO,2DA AVENIDA Y SEGUNDA CALLE ZONA 3 BARRIO SANTA CATARINA,77365201.0,PABLO MALAQUIAS BATEN XILOJ,WILFRIDO SAMUEL TZUNUN TUMAX,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-1824-46,08-016,TOTONICAPAN,MOMOSTENANGO,COLEGIO PRIVADO MIXTO EL ALBA,1RA. CALLE 2-81 ZONA 4,77365361.0,MARTA MARIA BATZ SOCOP DE TZUL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-2250-46,08-015,TOTONICAPAN,MOMOSTENANGO,INSTITUTO MAGISTERIO DE EDUCACION PRIMARIA BILINGUE INTERCULTURAL POR COOPERATIVA DE ENSENANZA,"SEGUNDA CALLE A 01-11 ZONA 2, BARRIO PATZITE",31498382.0,PABLO MALAQUIAS BATEN XILOJ,SANTOS PAULINO SONTAY CHAVEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-05-2383-46,08-014,TOTONICAPAN,MOMOSTENANGO,COLEGIO MESOAMERICANO MOMOSTENANGO,4A. AVENIDA 4-66 ZONA 4,77365329.0,MARVIN ALEJANDRO BATEN AJANEL,JULIO ROLANDO ZARATE ACABAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-06-0064-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO ""FLOR DE MARIA""",SANTA MARIA CHIQUIMULA,45665179.0,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPAN
08-06-0073-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,CENTRO EDUCATIVO FE Y ALEGRIA NO 49,"CANTON CENTRO, SALIDA A SANTA LUCIA LA REFORMA",56945380.0,MAURICIO OSORIO TZUNUX,FELIPE DE JESUS TZUNUN ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-06-0079-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARIA""","CALLE REAL AL CEMENTERIO, ZONA 4",45665179.0,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-06-0080-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARIA""","CALLE REAL AL CEMENTERIO, ZONA 4",45665179.0,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPAN
08-06-0118-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARIA""",CALLE REAL AL CEMENTERIO ZONA 4.,45665179.0,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DIAS A LA SEMANA),TOTONICAPAN
08-07-0042-46,08-021,TOTONICAPAN,SANTA LUCIA LA REFORMA,"COLEGIO MIXTO DE EDUCACION TECNICO DIVERSIFICADO ""VILLA REAL""",2DA AVENIDA ZONA 2,57255872.0,PEDRO JOSE CHAN RALAC,MANUEL FRANCISCO SARAT CHITI,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPAN
08-07-0043-46,08-021,TOTONICAPAN,SANTA LUCIA LA REFORMA,"COLEGIO MIXTO DE EDUCACION TECNICO DIVERSIFICADO ""VILLA REAL""",2DA AVENIDA ZONA 2,57255872.0,PEDRO JOSE CHAN RALAC,MANUEL FRANCISCO SARAT CHITI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPAN
08-08-0020-46,08-022,TOTONICAPAN,SAN BARTOLO AGUAS CALIENTES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA LOS CIPRESES, CENTRO SAN BARTOLO AGUAS CALIENTES",58621465.0,JOSE FELICIANO PEREZ CHAMPET,JORGE JOSUE ALEJANDRO MARTINEZ CHUN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPAN
