CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
22-13-0047-46,22-035,JUTIAPA,CONGUACO,LICEO SAN PEDRO,ALDEA SAN PEDRO,42147332.0,ANA AZUCENA CRUZ JIMENEZ,DELMY LILI RAMIREZ GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-13-2273-46,22-035,JUTIAPA,CONGUACO,INSTITUTO MIXTO DE EDUCACION CONGUAQUENSE,.,42848727.0,ANA AZUCENA CRUZ JIMENEZ,NERI ROLANDO CORADO CORTEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0001-46,22-024,JUTIAPA,MOYUTA,INSTITUTO DIVERSIFICADO MUNICIPAL,ALDEA CIUDAD PEDRO ALVARADO,42180909.0,CARLOS OBDULIO OROZCO REYES,CARLOS AUGUSTO LOPEZ CASTILLO,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0031-46,22-007,JUTIAPA,MOYUTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CIUDAD PEDRO DE ALVARADO,41518185.0,WILMER OBED RAMIREZ LINARES,MIGUEL ANGEL GALINDO ZEPEDA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0046-46,22-039,JUTIAPA,MOYUTA,LICEO INTEGRAL GALILEO,BARRIO EL PACIFICO,41400026.0,ELDA MARITZA LINARES GALICIA DE CORTEZ,HECTOR OVIDIO DE LA CRUZ PALENCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0065-46,22-039,JUTIAPA,MOYUTA,ESCUELA NORMAL INTERCULTURAL,BARRIO LA REFORMA,78467520.0,ELDA MARITZA LINARES GALICIA DE CORTEZ,VEYRA MARILU BARAHONA CASTILLO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-14-0068-46,22-023,JUTIAPA,MOYUTA,"COLEGIO EVANGELICO ""GAMALIEL""",ALDEA SAN ISIDRO,37088636.0,NERI ROLANDO CORADO CORTEZ,WALTER ARMANDO LEMUS HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0072-46,22-039,JUTIAPA,MOYUTA,INSTITUTO TECNOLOGICO DE SUR ORIENTE,BARRIO EL CIELITO,59847305.0,ELDA MARITZA LINARES GALICIA DE CORTEZ,JOEL HERNANDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0073-46,22-002,JUTIAPA,MOYUTA,INTITUTO TECNOLOGICO DE SUR ORIENTE,BARRIO EL CIELITO,59847305.0,CARLOS HUMBERTO CRUZ ALAY,JOEL HERNANDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0074-46,22-007,JUTIAPA,MOYUTA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA CIUDAD PEDRO ALVARADO,59419184.0,WILMER OBED RAMIREZ LINARES,LUIS ALEXANDER RECINOS LEMUS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0077-46,22-039,JUTIAPA,MOYUTA,ESCUELA NORMAL INTERCULTURAL,BARRIO LA REFORMA,78467520.0,ELDA MARITZA LINARES GALICIA DE CORTEZ,VEYRA MARILU BARAHONA CASTILLO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-14-0078-46,22-023,JUTIAPA,MOYUTA,"INSTITUTO MIXTO DE EDUCACION DE ORIENTE ""IMIDEO NERICI""",ALDEA LOS ACHIOTES,56943704.0,NERI ROLANDO CORADO CORTEZ,NERY ROLANDO CORADO SURIANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-0080-46,22-023,JUTIAPA,MOYUTA,"INSTITUTO MIXTO DE EDUCACION DE ORIENTE ""IMIDEO NERICI""",ALDEA LOS ACHIOTES,56943704.0,NERI ROLANDO CORADO CORTEZ,MERCY MARIA YUBELKY GOMEZ RUANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0082-46,22-023,JUTIAPA,MOYUTA,"INSTITUTO MIXTO DE EDUCACION DE ORIENTE ""IMIDEO NERICI""",ALDEA LOS ACHIOTES,56943704.0,NERI ROLANDO CORADO CORTEZ,MERCY MARIA YUBELKY GOMEZ RUANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0084-46,22-024,JUTIAPA,MOYUTA,COLEGIO PARTICULAR MIXTO SAN JOSE,CIUDAD PEDRO DE ALVARADO,78440868.0,CARLOS OBDULIO OROZCO REYES,IRMA YOLANDA NAVICHOQUE RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA
22-14-0086-46,22-007,JUTIAPA,MOYUTA,COLEGIO PARTICULAR MIXTO SAN JOSE,CIUDAD PEDRO DE ALVARADO,78440868.0,WILMER OBED RAMIREZ LINARES,IRMA YOLANDA NAVICHOQUE RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-14-0092-46,22-007,JUTIAPA,MOYUTA,"COLEGIO PARTICULAR MIXTO ""SAN JOSE""",ALDEA CIUDAD PEDRO DE ALVARADO,50541381.0,WILMER OBED RAMIREZ LINARES,IRMA YOLANDA NAVICHOQUE RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-14-0093-46,22-023,JUTIAPA,MOYUTA,"INSTITUTO MIXTO DE EDUCACION DE ORIENTE ""IMIDEO NERICI""",ALDEA LOS ACHIOTES,56943704.0,NERI ROLANDO CORADO CORTEZ,MERCY MARIA YUBELKY GOMEZ RUANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-14-0095-46,22-002,JUTIAPA,MOYUTA,INSTITUTO TECNOLOGICO DE SURORIENTE,BARRIO EL CIELITO,51293040.0,CARLOS HUMBERTO CRUZ ALAY,ELDA MARTIZA LINARES GALICIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-14-1580-46,22-039,JUTIAPA,MOYUTA,INSTITUTO TECNOLOGICO DE SURORIENTE,BARRIO EL CIELITO,59847305.0,ELDA MARITZA LINARES GALICIA DE CORTEZ,ELDA MARITZA LINARES GALICIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-14-2092-46,22-023,JUTIAPA,MOYUTA,ESCUELA NORMAL INFANTIL INTERCULTURAL,BARRIO LA REFORMA,78467520.0,NERI ROLANDO CORADO CORTEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-14-2126-46,22-007,JUTIAPA,MOYUTA,COLEGIO PARTICULAR MIXTO SAN JOSE,ALDEA CIUDAD PEDRO DE ALVARADO,78440867.0,WILMER OBED RAMIREZ LINARES,IRMA YOLANDA NAVICHOQUE RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-15-0024-46,22-025,JUTIAPA,PASACO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,ALDEA EL GARROBO,58252521.0,RENE MARTINEZ ALAY,MANUEL FELICIANO PICON HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-15-0025-46,22-025,JUTIAPA,PASACO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,ALDEA EL GARROBO,58252521.0,RENE MARTINEZ ALAY,FLORIDALMA ARANA MORENO DE GALICIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-15-0026-46,22-025,JUTIAPA,PASACO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,ALDEA EL GARROBO,58252521.0,RENE MARTINEZ ALAY,FLORIDALMA ARANA MORENO DE GALICIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-15-0031-46,22-025,JUTIAPA,PASACO,COLEGIO INTEGRAL CIENCIA Y DESARROLLO II,ALDEA EL GARROBO,59940686.0,RENE MARTINEZ ALAY,IRMA ARACELY CONTRERAS SOLORZANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-15-2160-46,22-026,JUTIAPA,PASACO,COLEGIO TECNICO DE COMPUTACION C.T.S,CALLE FRENTE AL PARQUE CENTRAL,55178844.0,GUSTAVO ADOLFO DONIS CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-15-2185-46,22-025,JUTIAPA,PASACO,COLEGIO PARTICULAR MIXTO LA BENDICION,CUADRA ARRIBA DEL PARQUE CENTRAL,55608534.0,RENE MARTINEZ ALAY,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA
22-15-2556-46,22-025,JUTIAPA,PASACO,COLEGIO PARTICULAR MIXTO BENDICION,3ª AVENIDA 08-012 ZONA 3,49989558.0,RENE MARTINEZ ALAY,JUAN ANTONIO PEREZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-0004-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,59060812.0,GUSTAVO ADOLFO DONIS CASTILLO,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-0007-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"INSTITUTO PEDAGOGICO DE EDUCACION MEDIA SAN JOSE ""IPEMSA""",ALDEA LLANO GRANDE,54925580.0,GUSTAVO ADOLFO DONIS CASTILLO,WENDY MARISOL BOTEO PERNILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-16-0008-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""",ALDEA TUNILLAS,31131879.0,GUSTAVO ADOLFO DONIS CASTILLO,ALEIDA XIOMARA CASTILLO MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-16-0010-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""",ALDEA TUNILLAS,31131879.0,GUSTAVO ADOLFO DONIS CASTILLO,ALEIDA XIOMARA CASTILLO MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-16-0014-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""",ALDEA TUNILLAS,13012018.0,GUSTAVO ADOLFO DONIS CASTILLO,ALEIDA XIOMARA CASTILLO MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-16-0015-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"INSTITUTO PEDAGOGICO DE EDUCACION MEDIA SAN JOSE ""IPEMSA""",ALDEA LLANO GRANDE,77908100.0,GUSTAVO ADOLFO DONIS CASTILLO,WENDY MARISOL BOTEO PERNILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-16-0023-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"INSTITUTO PEDAGOGICO DE EDUCACION MEDIA SAN JOSE ""IPEMSA""",ALDEA LLANO GRANDE,57518397.0,GUSTAVO ADOLFO DONIS CASTILLO,WENDY MARISOL BOTEO PERNILLO DE ARANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-16-0024-46,22-026,JUTIAPA,SAN JOSE ACATEMPA,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""EMANUEL""",ALDEA TUNILLAS,31131879.0,GUSTAVO ADOLFO DONIS CASTILLO,ALEIDA XIOMARA MEDRANO DE SANCHEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-17-0009-46,22-027,JUTIAPA,QUESADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO VALLE LINDO,78678312.0,DANIEL ARTURO QUINONEZ SOTO,MARINA ELVIRA HERRERA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0015-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,ALDEA BUENA VISTA,54262545.0,DANIEL ARTURO QUINONEZ SOTO,ROSA ELIZABETH MENDEZ GALDAMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0016-46,22-027,JUTIAPA,QUESADA,LICEO QUESADENCE,"7A. CALLE 6-71 ZONA 1, BARRIO BRISAS DEL RIO",78678435.0,DANIEL ARTURO QUINONEZ SOTO,CESAR FERNANDO ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-17-0019-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,ALDEA BUENA VISTA,52169634.0,DANIEL ARTURO QUINONEZ SOTO,ROSA ELIZABETH MENDEZ GALDAMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0023-46,22-027,JUTIAPA,QUESADA,"COLEGIO PARTICULAR MIXTO BILINGUE ""SAN PEDRO APOSTOL""",BARRIO LA UNION,78678277.0,DANIEL ARTURO QUINONEZ SOTO,MARLEN ROXANA ENRIQUEZ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0025-46,22-027,JUTIAPA,QUESADA,"COLEGIO PARTICULAR MIXTO BILINGUE ""SAN PEDRO APOSTOL""",BARRIO LA UNION,58211872.0,DANIEL ARTURO QUINONEZ SOTO,MARLEN ROXANA ENRIQUEZ CONTRERAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0029-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,ALDEA BUENA VISTA,52169634.0,DANIEL ARTURO QUINONEZ SOTO,ROSA ELIZABETH MENDEZ GALDAMEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA
22-17-0031-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,ALDEA BUENA VISTA,52169634.0,DANIEL ARTURO QUINONEZ SOTO,ROSA ELIZABETH MENDEZ GALDAMEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0034-46,22-027,JUTIAPA,QUESADA,LICEO QUESADENCE,"7MA. CALLE 6-71 ZONA 1, BARRIO BRISAS DEL RIO",78678435.0,DANIEL ARTURO QUINONEZ SOTO,HELLEN MARISOL ESCOBAR ZEPEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-0035-46,22-027,JUTIAPA,QUESADA,LICEO QUESADENCE,"7MA. CALLE 6-71 ZONA 1, BARRIO LAS BRISAS DEL RIO",78678435.0,DANIEL ARTURO QUINONEZ SOTO,CESAR FERNANDO ESCOBAR ZEPEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0038-46,22-027,JUTIAPA,QUESADA,"COLEGIO INTEGRAL DE COMPUTACION ""EDUCARE""",7A. CALLE 4-32 ZONA 1,54529495.0,DANIEL ARTURO QUINONEZ SOTO,SENDER MAURICIO SOTO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0039-46,22-027,JUTIAPA,QUESADA,"COLEGIO INTEGRAL DE COMPUTACION ""EDUCARE""",7A. CALLE 4-32 ZONA 1,54529495.0,DANIEL ARTURO QUINONEZ SOTO,SENDER MAURICIO SOTO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0042-46,22-027,JUTIAPA,QUESADA,LICEO QUESADENCE,"7MA. CALLE 6-71 ZONA 1, BARRIO BRISAS DEL RIO",78678435.0,DANIEL ARTURO QUINONEZ SOTO,CESAR FERNANDO ESCOBAR ZEPEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA
22-17-0046-46,22-027,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,ALDEA BUENA VISTA,49140649.0,DANIEL ARTURO QUINONEZ SOTO,ROSA ELIZABETH MENDEZ GALDAMEZ DE SOTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JUTIAPA
22-17-0048-46,22-027,JUTIAPA,QUESADA,COLEGIO SANTA FE,ALDEA BUENA VISTA,49140649.0,DANIEL ARTURO QUINONEZ SOTO,VINCY DANIEL ARGUETA GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,VIRTUAL A DISTANCIA,JUTIAPA
22-17-1839-46,22-027,JUTIAPA,QUESADA,COLEGIO INTEGRAL DE COMPUTACION EDUCARE,7A. CALLE 4-32 ZONA 1,78678217.0,DANIEL ARTURO QUINONEZ SOTO,SENDER MAURICIO SOTO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
22-17-2459-46,22-028,JUTIAPA,QUESADA,COLEGIO PARTICULAR MIXTO MONTE SION,BARRIO LA UNION,59456911.0,EMERSON RAUL ORTIZ LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA
