CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-02-2607-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO SAN ANTONIO DE PADUA,3A AV 1-61 PIEDRA PARADA CRISTO REY,66327247,LIGIA DEL ROSARIO RICCI VELASQUEZ,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2608-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EPDP ANEXA A COLEGIO 'JUGANDO APRENDO',3A AV 4-47 ZONA 2,41440602,ZOILA ESPERANZA CAMEY ATZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2609-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EPUM 'COLEGIO JUGANDO APRENDO',2A AVE 3-40 ZONA 2,41440602,ZOILA ESPERANZA CAMEY ATZ,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2610-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA DE ENSENANZA,PIEDRA PARADA EL ROSARIO,30230616,ALBA MARICELA JOR PORTILLO,JAIME DIEGUEZ TEPAZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2611-45,01-510,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA 'COLEGIO LA INMACULADA',1A CALLE 4-61 ZONA 1,23632386,ZOILA ESPERANZA CAMEY ATZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2767-42,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CONCEPCION,EL PAJON,66374795,LIGIA DEL ROSARIO RICCI VELASQUEZ,,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2767-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CONCEPCION,ALDEA EL PAJON,66374795,LIGIA DEL ROSARIO RICCI VELASQUEZ,,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2793-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO.823,ALDEA CUCHILLA DEL CARMEN,32723687,ZOILA ESPERANZA CAMEY ATZ,SHAROL IVONNE RAMIREZ CHACON DE GRANADOS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2994-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE 'VALLES DE VISTA HERMOSA',KM 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,JULIA ENECON ROCA MORAN,MARIA EUGENIA ALDANA ARAGON DE DURAN,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-2994-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE 'VALLES DE VISTA HERMOSA',KM 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,JULIA ENECON ROCA MORAN,MEPU MARIA EUGENIA ALDNA ARAGON,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-3058-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARTICULAR MIXTO SANTA MARIA DE LOS ANGELES,LAGUNA BERMEJA,45266352,LIGIA DEL ROSARIO RICCI VELASQUEZ,,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-4017-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PRIVADO MIXTO 'RAUL ECHEVERRIA MAGARINO',2A. AVENIDA 4-124 ZONA 1,23630843,ZOILA ESPERANZA CAMEY ATZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-4187-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARROQUIAL FRANCISCO GARCIA PELAEZ,1A. CALLE Y 1A. AVENIDA ZONA 1,23686053,ZOILA ESPERANZA CAMEY ATZ,LETICIA LILY PACAY GARCIA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-4188-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARROQUIAL FRANCISCO GARCIA PELAEZ,1A. CALLE. Y 1A. AVENIDA 0-10 ZONA 1,23686053,ZOILA ESPERANZA CAMEY ATZ,ALBA REGINA MONTERROSO VILLAGRAN,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-4189-46,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO INTERNACIONAL MONTESSORI,KM. 13.5 CARRETERA A EL SALVADOR PUERTA PARADA ZONA 7,66281200,LIGIA DEL ROSARIO RICCI VELASQUEZ,ANA MARIA RICICA DE ALVAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6023-42,01-644,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO. 814,KM 14.5 A EL SALVADOR ALDEA PUERTA PARADA,66341620,LIGIA DEL ROSARIO RICCI VELASQUEZ,LISBETH EUGENIA ZELADA SAGASTUME DE OLIVA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6024-42,01-502,GUATEMALA,SANTA CATARINA PINULA,"EODP ANEXA A EORM ""DON JUSTO ARRAZOLA""",KM. 16.5 CARRETERA ANTIGUA A EL SALVADOR LOTE NO. 230 ZONA 8 ALDEA DON JUSTO,66346065,JULIA ENECON ROCA MORAN,ROSEMARY SOTO AGUILAR,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6025-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP,"ALDEA EL CARMEN, SECTOR II SANTA CATARINA PINULA",50164163,ZOILA ESPERANZA CAMEY ATZ,CARMEN DALILA CHAVEZ VASQUEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6029-42,01-502,GUATEMALA,SANTA CATARINA PINULA,EODP,ALDEA EL PAJON,56324717,JULIA ENECON ROCA MORAN,LESBIA MARLENE COLINDRES PANIAGUA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6030-42,01-502,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM,5A. CALLE 1-02 SECTOR II ZONA 3 ALDEA EL PUEBLITO,56967204,JULIA ENECON ROCA MORAN,ANA CLARISEL AVILA RAMIREZ DE VICENTE,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6095-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EOUM NO.810,4A.AV 0-02 ZONA 1,59279376,LIGIA DEL ROSARIO RICCI VELASQUEZ,ASTRID MARIA DE LEON FRANCO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6165-42,01-502,GUATEMALA,SANTA CATARINA PINULA,EPDP 'JARDIN INFANTIL MI CABANITA',KM 13.7 CARRETERA A EL SALVADOR ALDEA PUERTA PARADA,66370647,JULIA ENECON ROCA MORAN,,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6170-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE 'VALLES DE VISTA HERMOSA',KM. 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,JULIA ENECON ROCA MORAN,P.E.M. MASHA EUGENIA DURAN ALDNA DE MASELLI,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6321-42,01-502,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO.813,ALDEA NUEVA CONCEPCION,66420068,JULIA ENECON ROCA MORAN,ELBA ROXANA PEREZ ROSIL DE SOLORZANO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6459-42,01-510,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO.819,ALDEA LA SALVADORA,34832546,ZOILA ESPERANZA CAMEY ATZ,HECTOR MANRIQUE URBINA RAFAEL,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6490-43,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ DE SOLARES,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6492-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO DEL VALLE GUDIEL,CALLE PRINCIPAL ALDEA CUCHILLA DEL CARMEN,24480761,JULIA ENECON ROCA MORAN,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6761-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,VILMA LORENA LEON OLIVA DE HERNANDEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6762-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,VILMA LORENA LEON OLIVA,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6763-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,VILMA LORENA LEON OLIVA DE HERNANDEZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6764-46,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MAYA DE GUATEMALA,"KILOMETRO 12.5, CARRETERA A EL SALVADOR",66441200,JULIA ENECON ROCA MORAN,VILMA LORENA LEON OLIVA DE HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6805-46,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO BILINGUE VALLES DE VISTA HERMOSA,KM. 18.5 CARRETERA A EL SALVADOR LOTIFICACION LAS MARGARITAS LOTE 26,66342012,JULIA ENECON ROCA MORAN,LICDA. MASHA EUGENIA DURAN ALDANA DE MASELLI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6810-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA MERCED,3A. AVENIDA 4-48 ZONA 2,23677412,ZOILA ESPERANZA CAMEY ATZ,,PARVULOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6812-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA MERCED,3AV. 4-48 ZONA 2,23677412,ZOILA ESPERANZA CAMEY ATZ,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6917-42,01-644,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM,ALDEA LAGUNA BERMEJA,50372771,LIGIA DEL ROSARIO RICCI VELASQUEZ,MARIA DEL ROSARIO GUZMAN GIRON DE RAMIREZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6989-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO 'EL DERECHO AL SABER',LOTE NO. 10 MANZANA K SECTOR I COLONIA SANTO DOMINGO,53025052,JULIA ENECON ROCA MORAN,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-6990-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO 'EL DERECHO AL SABER',"LOTE NO. 10 MANZANA K, SECTOR I, COLONIA SANTO DOMINGO",53025052,JULIA ENECON ROCA MORAN,,PARVULOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7031-42,01-644,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM,ALDEA PIEDRA PARADA EL ROSARIO,56323272,LIGIA DEL ROSARIO RICCI VELASQUEZ,HECTOR ANIBAL CARCAMO ESTRADA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7117-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO TECNICO EN COMPUTACION VISTA AZUL,1RA. CALLE CUCHILLA DEL CARMEN,24438611,ZOILA ESPERANZA CAMEY ATZ,SONIA LUCRECIA DE LEON TUT,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7118-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO TECNICO EN COMPUTACION VISTA AZUL,1RA. CALLE CUCHILLA DEL CARMEN,24438611,ZOILA ESPERANZA CAMEY ATZ,,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7138-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO EL CARMEN,"SECTOR SUR NO.6 CASA NO.61, ALDEA EL CARMEN",52039803,ZOILA ESPERANZA CAMEY ATZ,ZULEMA YAMILETH ICUTE GARCIA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7139-43,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO EL CARMEN,"SECTOR SUR NO.6 CASA NO.61, ALDEA EL CARMEN",52039803,ZOILA ESPERANZA CAMEY ATZ,SANDRA ELIZABETH ZAMBRANO HERNANDEZ DE GARCIA,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7140-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO EL CARMEN,SECTOR SUR NO.6 CASA NO. 61 ALDEA EL CARMEN,52039803,ZOILA ESPERANZA CAMEY ATZ,JUAN FRANCISCO CRUZ HERRERA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7144-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO CONCEPCION,NO.423 ALDEA EL PAJON,66374795,LIGIA DEL ROSARIO RICCI VELASQUEZ,,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7145-46,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PALO ALTO,KM. 16.5 CARRETERA AL EL SALVADOR,66370173,LIGIA DEL ROSARIO RICCI VELASQUEZ,THELMA YOLANDA MADRID CACHIN PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7146-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PALO ALTO,KM. 16.5 CARRETERA A EL SALVADOR,66370173,LIGIA DEL ROSARIO RICCI VELASQUEZ,THELMA YOLANDA MADRID CACHIN DE PEREZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7152-45,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO PARROQUIAL FRANCISCO GARCIA PELAEZ,1A. CALLE Y 1A. AVENIDA ZONA 1,23686053,ZOILA ESPERANZA CAMEY ATZ,VILMA YOLANDA BAILON GONZALEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7170-42,01-510,GUATEMALA,SANTA CATARINA PINULA,COLEGIO MIXTO 'OLIVER',3A. AVE. 'A' 6-28 ZONA 1 ALDEA EL PUEBLITO,23660432,ZOILA ESPERANZA CAMEY ATZ,,PARVULOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7176-42,01-502,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO 'EL PERPETUO SOCORRO',KM. 15.5 ANTIGUA CARRETERA A EL SALVADOR ALDEA DON JUSTO,66373695,JULIA ENECON ROCA MORAN,ERMINIA MARISOL MONZON ARIZANDIETA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7177-43,01-502,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO 'EL PERPETUO SOCORRO',KM. 15.5 ANTIGUA CARRETERA A EL SALVADOR ALDEA DON JUSTO,66373695,JULIA ENECON ROCA MORAN,VILMA LUCRECIA DELL DE LEON,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7350-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.823,ALDEA CUCHILLA DEL CARMEN,30139032,ZOILA ESPERANZA CAMEY ATZ,DORA PATRICIA ARANGO BARILLAA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7439-42,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ DE SOLARES,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7440-45,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ DE SOLARES,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7441-46,01-644,GUATEMALA,SANTA CATARINA PINULA,COLEGIO METROPOLITANO,"KM. 16.5 CARRETERA A PIEDRA PARADA, CRISTO REY",66417400,LIGIA DEL ROSARIO RICCI VELASQUEZ,ALBIS JUDITH OCHOA RAMIREZ DE SOLARES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7482-42,01-644,GUATEMALA,SANTA CATARINA PINULA,LICEO MIXTO CRISTIANO CARMENSE,SECTOR CENTRAL 3 CASA 42,66291796,LIGIA DEL ROSARIO RICCI VELASQUEZ,ZOILA ESPERANZA CAMEY ATZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7483-43,01-644,GUATEMALA,SANTA CATARINA PINULA,LICEO MIXTO CRISTIANO CARMENSE,SECTOR CENTRAL 3 CASA 42,66291796,LIGIA DEL ROSARIO RICCI VELASQUEZ,ZOILA ESPERANZA CAMEY ATZ,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7484-45,01-644,GUATEMALA,SANTA CATARINA PINULA,LICEO MIXTO CRISTIANO CARMENSE,SECTOR CENTRAL 3 CASA 42,66291796,LIGIA DEL ROSARIO RICCI VELASQUEZ,ZOILA ESPERANZA CAMEY ATZ,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7549-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.819,SECTOR II ALDEA LA SALVADORA,52264730,ZOILA ESPERANZA CAMEY ATZ,MAYRA EUGENIA ALVAREZ ISMATUL DE URBINA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7550-45,01-645,GUATEMALA,SANTA CATARINA PINULA,INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,ALDEA CUCHILLA DEL CARMEN,53398319,ALBA MARICELA JOR PORTILLO,JUANA OFELIA REYES GIRON,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7551-42,01-644,GUATEMALA,SANTA CATARINA PINULA,EODP ANEXA A EORM NO.822,ALDEA SAN JOSE EL MANZANO,59962997,LIGIA DEL ROSARIO RICCI VELASQUEZ,GERARDO CARAVANTES LOARCA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7565-42,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO 'LA PLACE',"KM.18.2 CARRETERA AL SALVADOR, CRUCE CARRETERA VIEJA",66346612,JULIA ENECON ROCA MORAN,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7566-43,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,KM. 18.5 CARRETERA A EL SALVADOR CRUVE CARRETERA VIEJA,66384100,JULIA ENECON ROCA MORAN,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7828-45,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,KM. 18.5 CARRETERA AL SALVADOR CRUCE CARRETERA VIEJA,66346612,JULIA ENECON ROCA MORAN,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7829-46,01-502,GUATEMALA,SANTA CATARINA PINULA,COLEGIO LA PLACE,KM. 18.5 CARRETERA AL SALVADOR CRUCE CARRETERA VIEJA,66346612,JULIA ENECON ROCA MORAN,EDGAR RENE MORALES ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7866-43,01-502,GUATEMALA,SANTA CATARINA PINULA,EORM NO.817 SECTOR II,ALDEA EL PUEBLITO,23677264,JULIA ENECON ROCA MORAN,MONICA NINET AVILA AVILA DE CHAY,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7872-43,01-644,GUATEMALA,SANTA CATARINA PINULA,EORM NO.811,ALDEA PIEDRA PARADA CRISTO REY,55967806,LIGIA DEL ROSARIO RICCI VELASQUEZ,SANDRA LISSETTE PEREZ RAFAEL DE RUIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7873-43,01-510,GUATEMALA,SANTA CATARINA PINULA,"EORM NO.816 SECTOR II, ALDEA EL CARMEN JV","SECTOR CENTRAL 4, LOTE 57, ALDEA EL CARMEN ZONA 10",66295812,ZOILA ESPERANZA CAMEY ATZ,VIELMAN IDAN PEREZ LOPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-7874-43,01-510,GUATEMALA,SANTA CATARINA PINULA,EORM NO.816 SECTOR I,ALDEA EL CARMEN SECTOR I,56331377,ZOILA ESPERANZA CAMEY ATZ,LEONEL AMADO LEMUS ALARCON,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8055-42,01-502,GUATEMALA,SANTA CATARINA PINULA,JARDIN INFANTIL GRANJITA FELIZ,KM. 18 CARRETERA SAN JOSE PINULA OCALES ENTRADA AL PAJON ALDEA EL PAJON,55616974,JULIA ENECON ROCA MORAN,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
01-02-8064-45,01-502,GUATEMALA,SANTA CATARINA PINULA,CENTRO EDUCATIVO 'EL PERPETUO SOCORRO',"CARRETERA ANTIGUO A EL SALVADOR, KM. 15.5",66373695,JULIA ENECON ROCA MORAN,PEM. KARLA GRACIELA ROSAS MOLINA,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
